date,ANZ.AX,CBA.AX,MQG.AX,NAB.AX,RIO.AX,WOW.AX
2022-04-07,21.9367961884,93.7289276123,177.6847076416,27.1654338837,101.8197021484,34.469078064
2022-04-08,22.0651760101,93.8536071777,179.0829925537,27.1654338837,102.0255126953,34.726108551
2022-04-11,22.22564888,95.1895446777,177.561630249,27.5753803253,100.7564086914,35.08411026
2022-04-12,22.0009841919,95.0381317139,178.6344909668,27.5586490631,101.2623291016,34.992313385
2022-04-13,22.0571479797,94.8956451416,178.4674072266,27.6674098969,103.3289108276,35.1208229065
2022-04-14,22.0009841919,94.8511047363,179.1181640625,27.4833526611,103.3632125854,35.3227767944
2022-04-19,22.2657680511,95.3053207397,180.7626800537,27.8180065155,104.3236160278,35.4421157837
2022-04-20,22.3941459656,95.5101699829,181.7476196289,27.8347377777,101.4424133301,35.8460044861
2022-04-21,22.4663581848,96.4987564087,185.5114898682,28.110824585,99.7788619995,36.2315483093
2022-04-22,22.2898349762,93.8447113037,182.5654449463,27.725976944,97.4121551514,36.0938529968
2022-04-26,22.1614589691,93.2925262451,179.5578613281,27.3913230896,93.2618484497,35.6807785034
2022-04-27,21.5917739868,91.7339324951,176.5151367188,26.939540863,93.4333496094,34.7811851501
2022-04-28,21.73620224,91.9387817383,178.7576446533,26.9311752319,96.7261428833,35.0014915466
2022-04-29,21.9046993256,92.5176773071,182.0202331543,27.2992954254,96.7518692017,35.3503112793
2022-05-02,21.9046993256,91.7072143555,178.6784667969,27.039937973,97.4035720825,35.1575431824
2022-05-03,21.8726062775,91.0748901367,178.8983154297,26.8642463684,95.9115219116,35.2860565186
2022-05-04,21.9688911438,91.7161407471,180.0415344238,27.1403312683,95.2769775391,34.9464149475
2022-05-05,21.5917739868,92.3662872314,178.221206665,26.9813747406,95.6800079346,35.0106735229
2022-05-06,21.4714202881,91.1995620728,164.3616638184,26.4542980194,93.6906051636,35.0198554993
2022-05-09,21.4631748199,91.4311294556,160.0525817871,26.504491806,91.5811462402,35.2126235962
2022-05-10,21.2652816772,90.5761184692,158.311340332,26.5881557465,88.2969055176,34.652671814
2022-05-11,20.9437026978,90.4069213867,160.1580963135,26.1428833008,90.58644104,34.652671814
2022-05-12,20.7458114624,90.9769134521,154.0813751221,26.3912086487,88.691368103,34.1569747925
2022-05-13,20.9354610443,91.0926818848,161.0287322998,26.665222168,90.5435714722,34.5516929626
2022-05-16,21.0921230316,92.0278396606,161.0735626221,26.8193569183,89.523147583,34.3864631653
2022-05-17,21.1168632507,93.6220550537,161.8177032471,26.9563655853,91.4696578979,34.5884170532
2022-05-18,21.3065090179,93.3370513916,162.7231903076,26.7851066589,93.3475952148,34.2120552063
2022-05-19,20.8447589874,92.446434021,159.262512207,26.4254608154,91.538269043,32.2935371399
2022-05-20,21.0261592865,93.1589279175,162.6066436768,26.6052818298,92.9102630615,32.4495849609
2022-05-23,20.8694953918,93.0698699951,161.2707824707,26.3569545746,93.8964004517,31.8253746033
2022-05-24,20.9189682007,93.5953216553,160.3114776611,26.6224098206,94.7281723022,31.6050758362
2022-05-25,21.1333522797,94.5572052002,159.8273620605,27.1105003357,96.0058517456,32.1925621033
2022-05-26,21.0508956909,93.898147583,159.414932251,27.0334339142,94.9939956665,31.3664073944
2022-05-27,21.1745815277,94.9668960571,164.0679931641,27.1276245117,97.2320709229,31.3664073944
2022-05-30,21.248790741,94.904548645,168.6583251953,27.2731990814,97.583656311,32.0640487671
2022-05-31,20.6468639374,92.9451828003,166.7397155762,26.7679805756,98.1410369873,31.8070201874
2022-06-01,20.8694953918,95.0381317139,168.8914337158,27.0163059235,98.5354919434,32.2843551636
2022-06-02,20.5891437531,93.9070510864,164.3280181885,26.802230835,96.9062271118,31.7886600494
2022-06-03,20.6303749084,93.6932983398,165.0004272461,26.7851066589,99.495880127,31.7978401184
2022-06-06,20.4654655457,93.230178833,163.9783630371,26.6395378113,99.2729263306,31.9447135925
2022-06-07,20.1603775024,90.8076782227,159.1280059814,25.7746715546,99.9417800903,31.3205051422
2022-06-08,19.6986255646,86.808807373,160.6970214844,24.7556705475,101.9740600586,31.6417865753
2022-06-09,19.2533626556,84.5644302368,160.1949157715,24.1905136108,100.730682373,31.6785068512
2022-06-10,19.0224895477,83.5224075317,154.5287475586,24.0278148651,99.3844146729,31.5132808685
2022-06-14,18.1402187347,81.2246170044,146.450881958,22.9831295013,95.2255249023,31.0543022156
2022-06-15,17.8103942871,80.7080459595,147.1232910156,22.5464134216,95.1483459473,30.5677814484
2022-06-16,17.7361850739,80.5744552612,147.6343078613,22.5721035004,95.7828979492,30.2740421295
2022-06-17,17.4475879669,77.7155685425,143.1784973145,22.1953296661,91.7612228394,30.3474769592
2022-06-20,17.6372413635,77.9738464355,144.7922515869,22.3152141571,87.1135635376,30.1822471619
2022-06-21,18.098991394,79.8619537354,147.0336456299,23.1629524231,89.0943984985,30.9716892242
2022-06-22,18.0000419617,79.7729034424,145.5453491211,23.1115703583,89.6088943481,31.5591754913
2022-06-23,18.1979370117,79.9332122803,146.6750183105,23.2314548492,88.0053634644,32.1374816895
2022-06-24,18.0660076141,80.2983627319,148.2260437012,23.1372623444,86.9506378174,32.5505599976
2022-06-27,18.610212326,83.4867782593,149.0598297119,23.9164962769,89.0172195435,33.1105117798
2022-06-28,18.486530304,83.3086624146,149.9294586182,23.7966136932,91.6840515137,33.1839485168
2022-06-29,18.6596889496,82.8277282715,150.6915435791,24.0363807678,91.0923690796,33.1196937561
2022-06-30,18.1649551392,80.4943008423,147.4908447266,23.4540939331,88.0653915405,32.6790771484
2022-07-01,18.1402187347,80.779296875,147.2487792969,23.5568504333,86.0416793823,32.7984085083
2022-07-04,18.37109375,81.4472732544,149.8577423096,23.7537994385,86.3846817017,32.9820022583
2022-07-05,18.3051300049,81.251335144,151.2294616699,23.676733017,86.4189834595,32.9544639587
2022-07-06,18.4700374603,81.9371032715,152.1080780029,24.1048812866,80.0649032593,33.7806167603
2022-07-07,18.799861908,82.8989715576,152.9956512451,24.1048812866,83.3319854736,33.8999519348
2022-07-08,18.7174072266,82.4625701904,153.0315246582,24.0706310272,83.5463562012,33.8081512451
2022-07-11,18.6267051697,82.4269485474,150.4853363037,23.7794876099,81.7713241577,33.4317970276
2022-07-12,18.7174072266,83.3888168335,150.3239593506,24.0877552032,81.8142089844,34.111076355
2022-07-13,18.4947757721,84.2794418335,153.6680603027,24.3617744446,80.6908798218,34.111076355
2022-07-14,18.0824966431,83.0236587524,153.3094482422,24.2333278656,82.328704834,34.111076355
2022-07-15,17.843378067,83.0681915283,150.6108551025,24.3617744446,79.9791488647,34.4323577881
2022-07-18,17.843378067,83.9320983887,155.3984069824,24.832736969,81.6941604614,34.3497428894
2022-07-19,17.843378067,84.5644302368,150.2880859375,25.1923847198,82.0714569092,34.0009269714
2022-07-20,17.843378067,85.5174026489,156.1515045166,25.3893356323,83.8636398315,34.0927200317
2022-07-21,18.2267360687,86.9423980713,156.8059692383,25.3978996277,82.1743545532,34.4231834412
2022-07-22,18.7752857208,87.1027069092,156.214263916,25.5862827301,82.5430831909,34.1936950684
2022-07-25,18.8002204895,86.4525604248,156.1784057617,25.5777225494,83.297668457,34.3864631653
2022-07-26,18.8168411255,86.1497497559,157.4604644775,25.4492759705,84.8583374023,33.9458465576
2022-07-27,18.8916454315,88.0823898315,155.757019043,25.8003616333,83.1604919434,34.1753349304
2022-07-28,18.8667106628,88.9641036987,160.3832092285,25.9716205597,83.777885437,34.3680992126
2022-07-29,19.0329341888,89.7478485107,162.3914642334,26.2028198242,83.8893508911,34.4415397644
2022-08-01,18.8999538422,90.02394104,161.2887268066,26.1856937408,84.8240203857,35.0382118225
2022-08-02,18.9581336975,90.8165969849,160.3562927246,26.5110874176,83.4348907471,35.4329299927
2022-08-03,18.8750209808,89.4806671143,158.1418304443,26.3569545746,83.0061340332,34.9739494324
2022-08-04,18.9332008362,90.6651916504,157.7025146484,26.4597129822,81.7198791504,34.5975952148
2022-08-05,19.0744915009,90.317855835,158.6259613037,26.4682750702,83.8121795654,35.258518219
2022-08-08,19.0412464142,91.3776855469,158.3480377197,26.2970142365,85.381401062,35.0932846069
2022-08-09,18.8667106628,90.2020645142,159.6928710938,25.526342392,85.2270507812,35.0198554993
2022-08-10,19.4983673096,89.9526901245,157.9625396729,25.8774280548,85.0469818115,34.9188766479
2022-08-11,19.864068985,89.8190994263,160.98387146,26.1428833008,84.9907913208,34.90051651
2022-08-12,19.9638061523,89.3648910522,160.1142272949,26.3569545746,85.1067581177,34.9280548096
2022-08-15,19.9721164703,89.4717483521,162.1583557129,26.3826446533,84.9818572998,35.0473937988
2022-08-16,19.8058891296,90.3623733521,163.8438720703,26.5795936584,85.5705871582,35.4421157837
2022-08-17,19.8391361237,90.5988388062,164.7404174805,26.8193569183,86.2931213379,36.158115387
2022-08-18,19.5981063843,91.8447723389,163.2880249023,26.9049911499,86.6142501831,36.066318512
2022-08-19,19.1991615295,90.8989562988,163.4225006104,26.4768390656,87.8898239136,36.1122131348
2022-08-22,18.9830665588,89.9986038208,160.1321716309,26.1514434814,87.5865402222,35.8276481628
2022-08-23,18.6589279175,88.2342758179,154.7170562744,25.6376628876,87.1137771606,34.7995414734
2022-08-24,18.9581336975,88.3979721069,155.4073791504,25.6976032257,86.6142501831,34.3313865662
2022-08-25,18.9996891022,88.9618377686,158.0611419678,25.945930481,86.7569732666,33.2298469543
2022-08-26,19.0828018188,89.4074630737,160.0335388184,26.2113857269,88.0057907104,33.7438926697
2022-08-29,18.6506156921,87.5612945557,156.0528717041,25.5520343781,85.8917160034,33.5327682495
2022-08-30,18.7586631775,87.8068466187,157.048034668,25.6804790497,85.204864502,33.6245689392
2022-08-31,18.9747562408,88.6435394287,158.9218292236,26.1942615509,84.2950134277,33.6152534485
2022-09-01,18.8168411255,87.3521194458,156.4025421143,25.945930481,82.5288314819,33.9226226807
2022-09-02,18.9082660675,88.1706161499,158.8680419922,26.1514434814,80.4504470825,34.1834220886
2022-09-05,18.8085289001,87.7704696655,160.7956237793,25.9801826477,81.8598251343,34.4069633484
2022-09-06,18.7752857208,87.4066925049,159.7466583252,25.8945541382,80.9945831299,34.3417625427
2022-09-07,18.5176334381,85.5786972046,154.8515167236,25.0981903076,79.7546844482,33.9133071899
2022-09-08,19.0329341888,86.5881881714,159.9259643555,25.3636455536,81.9401092529,34.0623397827
2022-09-09,19.1326713562,86.8792037964,159.4328613281,25.5605945587,84.170135498,33.5034790039
2022-09-12,19.3903217316,87.5612945557,162.328704834,25.6804790497,85.6687088013,33.4289665222
2022-09-13,19.5149917603,89.0709686279,163.3955993652,25.9288082123,86.3020477295,33.4848518372
2022-09-14,19.0744915009,85.9061126709,158.0611419678,25.1324443817,84.5893859863,32.8142204285
2022-09-15,19.7310886383,86.4517669678,158.2763214111,25.5349063873,84.4198989868,32.5999946594
2022-09-16,19.5731697083,85.6969299316,154.8066711426,25.6547889709,82.4663848877,32.2274208069
2022-09-19,19.5814819336,86.0880050659,155.1025390625,25.4321498871,82.4128723145,32.2926177979
2022-09-20,19.8141994476,87.7886581421,154.9680786133,25.8774280548,84.4912567139,32.4789047241
2022-09-21,19.6147289276,86.8064575195,153.1839294434,25.5349063873,81.3781509399,32.115650177
2022-09-23,19.4318790436,85.1603622437,148.4412231445,25.1324443817,82.9570007324,31.566110611
2022-09-26,19.1492958069,85.1330795288,146.603302002,25.1324443817,78.3007049561,32.32056427
2022-09-27,19.2407188416,84.9693756104,145.2494812012,25.0468139648,80.6288452148,32.2274208069
2022-09-28,19.1576042175,84.1599655151,141.6902008057,24.8241786957,80.2809677124,32.0970230103
2022-09-29,19.4235687256,84.6874465942,143.0081176758,25.0639400482,81.0927047729,31.9479980469
2022-09-30,18.9498233795,82.4865875244,136.9385070801,24.6700439453,83.3048858643,31.6219940186
2022-10-03,18.9248886108,82.4047470093,135.7461242676,24.6015377045,83.0462036133,31.2028522491
2022-10-04,19.864068985,86.2062149048,141.9053955078,25.5777225494,85.6062774658,31.6592559814
2022-10-05,20.3627490997,88.4798278809,145.3302001953,26.1257553101,87.2832489014,31.4170799255
2022-10-06,20.2713222504,88.1069488525,146.3432769775,25.9202423096,87.4616546631,31.1749095917
2022-10-07,20.188211441,87.6886138916,144.6667480469,25.8089199066,86.230682373,31.0724506378
2022-10-10,19.864068985,86.360824585,142.9812469482,25.380771637,86.9621276855,30.9886245728
2022-10-11,19.905626297,85.4877548218,142.1564178467,25.2523269653,86.4358444214,30.9327354431
2022-10-12,20.5705280304,87.5703887939,141.9591674805,25.5862827301,84.8123779297,30.6812515259
2022-10-13,21.0027217865,89.2437667847,140.9371032715,26.1942615509,85.3119125366,30.6533069611
2022-10-14,21.0775222778,89.9440383911,144.2633056641,26.6138477325,86.1771621704,31.4450206757
2022-10-17,21.1190776825,89.2073898315,138.256439209,26.3569545746,83.9738922119,30.8489093781
2022-10-18,21.3185501099,90.7443389893,145.5274353027,26.7422924042,84.0898513794,31.0724506378
2022-10-19,21.4681549072,91.3809661865,145.5453491211,27.1105003357,83.8579330444,31.1562805176
2022-10-20,21.4681549072,91.6446914673,141.3764038086,27.3074512482,82.2969207764,31.0910835266
2022-10-21,21.2354373932,90.2896270752,141.3764038086,26.8878631592,81.6189804077,30.6719360352
2022-10-24,21.2686843872,91.3809661865,144.7564086914,27.084810257,82.5912780762,31.035194397
2022-10-25,21.3601074219,92.5632324219,147.9301757812,27.3588294983,81.4584121704,31.0910835266
2022-10-26,21.4764652252,92.7633132935,148.8266906738,27.4615859985,81.9401092529,30.1130847931
2022-10-27,20.7700023651,93.1452789307,149.310836792,27.3160114288,82.6002044678,30.3273105621
2022-10-28,20.9528522491,93.872833252,149.2750091553,27.4016437531,78.9875640869,30.5322246552
2022-10-31,21.2437477112,95.200630188,151.964630127,27.7612895966,78.6753463745,30.7557659149
2022-11-01,21.5762004852,96.4465637207,154.2059936523,28.0010566711,80.7180557251,31.1749095917
2022-11-02,21.5928249359,96.3738098145,151.4087677002,28.0353088379,82.626953125,30.9327354431
2022-11-03,21.3434848785,95.0369262695,149.2301635742,27.5300884247,80.7804946899,29.8522777557
2022-11-04,21.1938819885,93.7182388306,152.7446136475,27.5043964386,82.7786026001,30.3273105621
2022-11-07,20.8258132935,93.745513916,153.5021057129,27.1704425812,85.8827972412,30.5601673126
2022-11-08,20.8857269287,95.018737793,154.9075469971,27.3588294983,85.9452362061,31.0258808136
2022-11-09,21.0141239166,95.2824707031,156.4680938721,27.1105003357,87.979019165,30.9234218597
2022-11-10,20.7830142975,94.6185836792,154.9531555176,26.545343399,87.6846618652,31.4357089996
2022-11-11,21.0911636353,96.2282867432,163.6321563721,26.8450469971,91.5470657349,31.9386844635
2022-11-14,20.7744541168,95.5825805664,162.1902160645,26.7679805756,94.5531463623,31.4822807312
2022-11-15,20.7402133942,96.8376312256,163.9333343506,26.7767620087,94.9277877808,31.4636497498
2022-11-16,20.6802959442,95.1096801758,162.4001159668,26.6186828613,96.3996047974,31.4077663422
2022-11-17,20.8086929321,96.0736846924,164.1158294678,26.8733654022,94.6869430542,32.0690841675
2022-11-18,20.9713287354,96.2373886108,163.6504058838,26.9260597229,94.8921051025,32.2833099365
2022-11-21,21.1938800812,96.9285736084,162.0441894531,27.0753536224,92.7066802979,32.5999946594
2022-11-22,21.1168422699,97.7652587891,160.6204986572,27.19830513,93.6611328125,32.4695930481
2022-11-23,21.1681995392,98.2836456299,163.1028289795,27.4881134033,94.107131958,32.6465644836
2022-11-24,21.0997238159,98.2290878296,162.4366149902,27.4266414642,94.9723892212,32.4695930481
2022-11-25,21.2452373505,99.3113174438,162.4001159668,27.6549758911,94.2409362793,32.6745109558
2022-11-28,21.1596393585,98.6565246582,162.8564147949,27.7427978516,92.902923584,32.5906791687
2022-11-29,21.3222751617,98.3018264771,162.4457397461,27.830619812,96.1855239868,32.5906791687
2022-11-30,21.1767616272,98.0926589966,163.0937042236,27.6988868713,97.7822189331,32.1063346863
2022-12-01,21.3565158844,98.6019439697,166.1874694824,27.8218364716,101.0023880005,32.2274208069
2022-12-02,21.0997238159,97.2650604248,164.4900054932,27.5583724976,99.8516845703,32.0877113342
2022-12-05,21.0312461853,97.2559738159,164.6999206543,27.4529895782,103.5892028809,32.2926177979
2022-12-06,20.8686122894,96.8012466431,161.2958679199,27.2509994507,103.5267715454,32.3857650757
2022-12-07,20.569021225,95.9918518066,158.4667510986,26.9172763824,103.0272445679,31.8269119263
2022-12-08,20.1923942566,95.8099517822,156.2034454346,26.4518241882,102.1352310181,31.9573135376
2022-12-09,20.2351913452,95.4734649658,153.3560638428,26.5132980347,104.5079879761,32.0877113342
2022-12-12,20.1495933533,95.8463363647,156.5137481689,26.5132980347,103.7854537964,31.6685695648
2022-12-13,20.6289386749,96.8012466431,157.7548980713,27.04022789,101.7784347534,31.7430820465
2022-12-14,20.551902771,97.23777771,158.9869384766,26.9699687958,102.2868652344,31.9386844635
2022-12-15,20.4577445984,97.1286468506,156.6871337891,27.04022789,101.3681030273,31.9759426117
2022-12-16,20.2180728912,96.3829040527,155.0535583496,26.6977214813,102.1798400879,31.9573135376
2022-12-19,20.3036689758,96.0645980835,154.0222930908,26.5747737885,102.2511901855,32.050453186
2022-12-20,20.3635864258,95.7917633057,151.5856170654,26.592338562,100.9934616089,31.8082828522
2022-12-21,20.6374969482,95.24609375,153.1096954346,26.5747737885,102.679359436,31.8827934265
2022-12-22,20.551902771,96.0555038452,153.9127807617,26.803106308,102.4117584229,32.0597648621
2022-12-23,20.6032581329,95.3279571533,153.2465820312,26.6801567078,102.964805603,31.7244529724
2022-12-28,20.2779922485,93.7636947632,153.3013305664,26.5396442413,105.0788726807,31.7058238983
2022-12-29,20.2009525299,92.8360671997,151.4943389893,26.27617836,104.4366226196,31.3239364624
2022-12-30,20.2523097992,93.3089752197,152.3704681396,26.3991298676,103.838973999,31.2587394714
2023-01-03,19.695930481,91.8993453979,150.2805786133,25.8370723724,102.964805603,30.8209686279
2023-01-04,20.2266292572,93.8000793457,155.0261535645,26.0829715729,104.668548584,30.914106369
2023-01-05,20.2180728912,93.9637832642,156.9882965088,26.2937450409,104.1868667603,30.9606838226
2023-01-06,20.2608699799,93.8364562988,157.3898620605,26.1356639862,106.7112426758,30.9420547485
2023-01-09,20.3036689758,93.9637832642,158.8865509033,26.3464374542,105.9530334473,31.3891410828
2023-01-10,20.3036689758,93.9637832642,158.3572387695,26.2849617004,105.4624328613,31.3239364624
2023-01-11,20.551902771,94.1547698975,158.9504394531,26.3991298676,106.5239257812,31.6219940186
2023-01-12,20.7573356628,95.6553421021,161.5331268311,27.0490074158,108.0760269165,31.8827934265
2023-01-13,20.9627666473,96.8558120728,162.6921539307,27.4881134033,109.0839996338,31.5195388794
2023-01-16,21.3051567078,97.6288375854,164.2709655762,27.7954902649,108.9769515991,31.6033649445
2023-01-17,21.3222751617,97.7106933594,163.6138916016,27.8130550385,107.6389389038,32.3764457703
2023-01-18,21.2195587158,97.9016799927,163.9059295654,27.8130550385,108.8163833618,32.4137077332
2023-01-19,21.2965965271,98.8929672241,166.0779571533,27.8481826782,112.3576812744,32.5347938538
2023-01-20,21.1853179932,98.8202133179,165.0010986328,27.7515830994,113.4637680054,32.3671379089
2023-01-23,21.3308372498,98.7747344971,166.2057037354,27.6725406647,112.7323150635,32.4323348999
2023-01-24,21.0740470886,98.2654571533,168.313873291,27.5232448578,113.6778488159,32.4043998718
2023-01-25,21.0569248199,98.9748153687,168.9526977539,27.646194458,112.8393630981,32.3578224182
2023-01-27,21.382194519,99.9024429321,171.0791015625,27.9184417725,113.258605957,32.7397079468
2023-01-30,21.4249916077,99.8205947876,170.6319122314,27.9535694122,111.9651947021,32.3857650757
2023-01-31,21.4763526917,100.0934371948,170.9695892334,27.9184417725,112.9642486572,33.6059379578
2023-02-01,21.6389865875,100.1752929688,170.6593017578,27.8657474518,114.5609436035,33.6338806152
2023-02-02,21.5362682343,99.7933273315,173.7348022461,27.6637573242,111.8849105835,33.7735939026
2023-02-03,22.0412921906,101.0847320557,173.78956604,28.0150432587,109.66381073,34.0064468384
2023-02-06,21.895778656,100.7209472656,172.4571533203,27.9974822998,110.6182479858,34.0343971252
2023-02-07,21.9642562866,100.311706543,173.6983032227,27.8657474518,109.6281280518,33.6245651245
2023-02-08,22.0755329132,100.3298950195,178.170135498,28.1555614471,110.7788162231,33.5221138
2023-02-09,22.1868095398,100.229850769,177.1297302246,28.0589561462,110.4755249023,33.2613067627
2023-02-10,22.0070552826,99.9933929443,174.7569580078,27.8218364716,109.3159179688,33.5407333374
2023-02-13,21.9984951019,99.4022598267,173.7621765137,27.5583724976,109.1107559204,33.587310791
2023-02-14,22.0412921906,99.3567810059,174.9120788574,27.7603626251,108.3793029785,33.792224884
2023-02-15,21.2110004425,93.6727523804,174.2184906006,26.6186828613,110.0116882324,33.5127944946
2023-02-16,21.3308372498,92.30859375,177.1480102539,26.7943248749,110.323890686,33.9878311157
2023-02-17,21.1168422699,91.8265838623,172.4845123291,26.2147045135,110.8412628174,34.1741065979
2023-02-20,21.1767616272,92.9724884033,174.0633544922,26.6098995209,111.6351470947,34.2765655518
2023-02-21,21.0740470886,92.3267745972,173.7530517578,26.4342594147,112.5093154907,34.2020492554
2023-02-22,21.3393955231,92.122467041,173.6617889404,26.3991298676,111.9562759399,34.8819923401
2023-02-23,21.1938800812,92.7725372314,172.3385009766,26.1356639862,110.0741348267,34.4069633484
2023-02-24,21.2195587158,93.9983596802,172.4024047852,26.2147045135,106.0779266357,34.4907913208
2023-02-27,21.2537975311,94.1562271118,171.9825897217,26.3376560211,102.9915618896,34.4349098206
2023-02-28,21.0997238159,93.5061721802,172.9590911865,26.3464374542,104.1244277954,34.3883323669
2023-03-01,20.8600502014,91.9831771851,172.3932495117,25.8019428253,106.7112426758,34.2486228943
2023-03-02,20.2951087952,90.1444320679,168.7062988281,25.3189277649,111.0018157959,34.1920280457
2023-03-03,20.4149475098,90.775932312,169.2630004883,25.5999546051,112.7769165039,34.4089698792
2023-03-06,20.7145366669,91.565284729,173.3880310059,25.8897647858,111.8313827515,34.8522911072
2023-03-07,20.9713287354,91.8438796997,176.1349945068,26.091753006,111.5013504028,35.2295761108
2023-03-08,20.8258132935,91.3888397217,174.1637420654,25.8634204865,111.3943023682,35.0220718384
2023-03-09,20.9627666473,91.6767272949,174.1089782715,26.249830246,111.0415725708,35.0597991943
2023-03-10,20.4149475098,88.6957473755,168.5237731934,25.4682216644,107.423538208,35.0880966187
2023-03-13,20.0211982727,88.3335647583,166.2148590088,25.064245224,108.5043716431,34.7108039856
2023-03-14,19.7216091156,88.4821472168,161.1042022705,24.6778297424,107.6433639526,34.3240776062
2023-03-15,19.9356040955,88.5935897827,162.5370025635,24.8622531891,109.5027694702,34.5598869324
2023-03-16,19.4476947784,88.5007171631,159.8265533447,24.431930542,105.0878448486,34.5598869324
2023-03-17,19.5247325897,89.5686721802,160.4288482666,24.8359050751,105.1519622803,34.9560432434
2023-03-20,19.2508220673,89.2250823975,153.1188049316,24.4670581818,104.4100341797,34.3806724548
2023-03-21,19.4733753204,89.6336746216,158.1838226318,24.5987930298,105.4267501831,34.4467010498
2023-03-22,19.5589752197,90.2094497681,158.8865509033,24.6339168549,105.7473373413,35.2012863159
2023-03-23,19.4819374084,90.1072921753,156.057434082,24.2650699615,104.5840682983,35.2484436035
2023-03-24,19.2765026093,89.0021896362,154.7797698975,23.8698730469,104.8130569458,35.3333358765
2023-03-27,19.2080249786,88.2871398926,152.4069824219,24.0718612671,104.1902084351,35.4182281494
2023-03-28,19.3792190552,89.2064971924,155.5007171631,24.2914142609,104.8222198486,35.4276618958
2023-03-29,19.3963375092,89.4665222168,154.92578125,23.7469215393,105.5000305176,35.6351661682
2023-03-30,19.5760917664,90.775932312,156.7601318359,24.3001976013,107.3960647583,35.8898391724
2023-03-31,19.627450943,91.3052597046,160.3102264404,24.3441085815,110.0431747437,35.7483558655
2023-04-03,19.8756809235,92.1874694824,161.5057525635,24.510969162,108.8158035278,36.0124588013
2023-04-04,19.9184818268,91.9181747437,163.7781677246,24.6514835358,107.8448791504,36.2388343811
2023-04-05,19.9441585541,91.9924545288,162.6008758545,24.6251373291,106.8281707764,36.314289093
2023-04-06,19.8500022888,91.9460296631,161.4875030518,24.484621048,106.5350570679,36.814201355
2023-04-11,20.1667118073,92.6425247192,163.2762298584,24.8095607758,108.5776443481,37.163192749
2023-04-12,20.2095108032,92.1503448486,163.9059295654,24.6866111755,111.5178756714,37.2669525146
2023-04-13,20.3464679718,91.2123947144,163.1941070557,24.7041740417,110.7026672363,36.8519325256
2023-04-14,20.526222229,92.0388946533,164.2892150879,24.9939823151,110.7759475708,37.2197875977
2023-04-17,20.7230949402,92.6239471436,164.8641662598,25.1784114838,111.0598907471,37.0594444275
2023-04-18,20.7145366669,92.3082122803,164.4900054932,25.2574520111,111.6003036499,36.36145401
2023-04-19,20.6631755829,92.2803421021,164.5356445312,25.1257209778,112.8368530273,36.2954292297
2023-04-20,20.9370880127,93.7197570801,165.7585449219,25.5560436249,110.2172088623,36.5595283508
2023-04-21,20.8258132935,92.6796722412,167.0818481445,25.2662315369,107.1670761108,36.4935035706
2023-04-24,20.7316551208,92.9675521851,165.5942840576,25.2837982178,103.6681137085,36.7859077454
2023-04-26,20.7230949402,92.7632446289,165.4117431641,25.327709198,102.5323257446,36.9651184082
2023-04-27,20.6460571289,92.0296020508,164.9189453125,25.2311038971,102.7429962158,36.9368247986
2023-04-28,20.8429317474,92.2710571289,166.6437988281,25.327709198,102.8162689209,36.6255607605
2023-05-01,20.9884471893,93.2740097046,167.7115478516,25.6350841522,102.8254318237,36.6915855408
2023-05-02,20.9028491974,92.9582595825,165.3843841553,25.5472602844,101.7995605469,36.3897514343
2023-05-03,20.569021225,91.2774047852,163.4496307373,25.0730247498,99.6287307739,36.7481765747
2023-05-04,20.0811138153,88.9279098511,162.2084655762,23.4658927917,100.883605957,36.6632881165
2023-05-05,20.3721466064,89.2715072632,161.8525543213,23.3429431915,100.1783218384,36.861366272
2023-05-08,20.3978252411,90.1908798218,158.3389587402,23.7996139526,102.5506439209,36.4463424683
2023-05-09,20.5433425903,90.3951797485,161.9255371094,24.0279521942,102.0743560791,36.36145401
2023-05-10,20.6374969482,90.8687973022,161.9711761475,23.7834148407,101.5980453491,36.3897514343
2023-05-11,20.8086929321,91.333114624,163.814666748,23.8830432892,99.8485717773,36.380317688
2023-05-12,20.9713287354,91.899597168,163.4313659668,23.9192676544,98.8868103027,36.4652061462
2023-05-15,20.8296871185,91.4724197388,163.6747589111,23.9645519257,99.8027648926,36.6255607605
2023-05-16,20.8385429382,90.6273345947,163.2160644531,23.9645519257,99.6287307739,36.0973510742
2023-05-17,20.8739509583,90.2094497681,161.1471862793,23.7200145721,99.3173065186,35.9558639526
2023-05-18,20.9270648956,91.0080871582,162.5045776367,23.9102115631,100.7370529175,35.9370002747
2023-05-19,21.2191944122,92.6796722412,165.2381134033,24.272485733,100.224105835,36.0784835815
2023-05-22,21.0598506927,91.8438796997,165.2942962646,24.0641784668,100.0592346191,36.0030250549
2023-05-23,21.2191944122,92.3453598022,168.758026123,24.1547470093,100.1874694824,35.7860832214
2023-05-24,21.2103424072,92.8003921509,166.1087341309,24.1004047394,98.0624542236,35.9747314453
2023-05-25,20.6703472137,90.7480621338,162.4203338623,23.5841636658,96.5419616699,36.0124588013
2023-05-26,20.7765731812,91.1566772461,162.8884124756,23.7562427521,98.7127761841,35.8238143921
2023-05-29,21.0155887604,92.4660720825,165.0228118896,24.0641784668,99.9309997559,36.0407524109
2023-05-30,20.7234611511,92.1039047241,163.9181518555,24.0188941956,100.1141967773,36.0879173279
2023-05-31,20.289691925,89.8751296997,159.8365936279,23.5207633972,98.0074920654,35.4087944031
